ReciboID;FechaPago;ClienteID;FacturaID;Importe
50698;2024-10-22;36;20281;31818,48
50699;2024-10-22;7;20461;194996,07
50700;2024-10-22;34;20485;6854,41
50701;2024-10-22;48;20490;20322,44
50702;2024-10-22;20;20504;101523,58
50703;2024-10-22;8;20543;112079,43
50704;2024-10-22;67;20600;360382,71
50705;2024-10-22;46;20673;123195,1
50706;2024-10-22;9;20706;17827,04
50707;2024-10-22;6;20707;477142,27
50708;2024-10-22;46;20734;263795,92
50709;2024-10-22;31;20737;395414,56
50710;2024-10-22;73;20743;523314,31
50711;2024-10-22;27;20887;29553,56
50712;2024-10-22;27;20922;29352,85
50713;2024-10-22;28;21074;22683,79
50714;2024-10-23;74;20310;165340,31
50715;2024-10-23;52;20563;51615,17
50716;2024-10-23;2;20726;202555,09
50717;2024-10-23;23;20749;673876,5
50718;2024-10-23;49;20753;30458,65
50719;2024-10-23;50;20771;16750,47
50720;2024-10-23;27;20949;15898,58
50721;2024-10-23;32;20978;146214,0
50722;2024-10-23;5;21036;20903,15
50723;2024-10-23;33;21062;76641,65
50724;2024-10-24;13;20340;30359,11
50725;2024-10-24;15;20456;168872,48
50726;2024-10-24;64;20495;18472,86
50727;2024-10-24;30;20606;29156,48
50728;2024-10-24;73;20745;135090,81
50729;2024-10-24;22;20808;2508,24
50730;2024-10-24;9;20848;53039,6
50731;2024-10-24;42;20941;43907,94
50732;2024-10-24;69;20998;68070,44
50733;2024-10-25;59;20471;65570,74
50734;2024-10-25;45;20512;84463,38
50735;2024-10-25;39;20515;43729,62
50736;2024-10-25;48;20532;16446,98
50737;2024-10-25;58;20597;59929,55
50738;2024-10-25;61;20627;69647,92
50739;2024-10-25;49;20765;55409,59
50740;2024-10-25;35;20775;337448,81
50741;2024-10-25;3;20801;60641,88
50742;2024-10-25;6;20813;458356,49
50743;2024-10-25;70;20864;8470,68
50744;2024-10-25;32;20873;197207,82
50745;2024-10-26;36;20294;204813,11
50746;2024-10-26;48;20491;22027,39
50747;2024-10-26;16;20670;430585,02
50748;2024-10-26;72;20748;59294,9
50749;2024-10-26;22;20773;14041,35
50750;2024-10-26;73;20799;406609,01
50751;2024-10-26;70;20849;9015,66
50752;2024-10-26;47;21113;82649,71
50753;2024-10-27;45;20135;59432,82
50754;2024-10-27;11;20160;17083,4
50755;2024-10-27;18;20216;48646,88
50756;2024-10-27;45;20270;104906,66
50757;2024-10-27;61;20603;6000,13
50758;2024-10-27;67;20621;166866,85
50759;2024-10-27;67;20660;352869,08
50760;2024-10-27;41;20717;9040,59
50761;2024-10-27;73;20731;148209,44
50762;2024-10-27;23;20772;335054,43
50763;2024-10-27;3;20779;70829,4
50764;2024-10-27;32;20953;77796,25
50765;2024-10-27;14;21114;143423,28
50766;2024-10-28;39;20526;34089,67
50767;2024-10-28;68;20583;22728,93
50768;2024-10-28;51;20674;2077,77
50769;2024-10-28;37;20744;23368,09
50770;2024-10-28;2;20804;189995,44
50771;2024-10-28;80;20818;246735,19
50772;2024-10-28;23;20837;615558,22
50773;2024-10-28;42;20927;26428,25
50774;2024-10-28;77;20959;3678,08
50775;2024-10-28;33;21095;78428,61
50776;2024-10-29;18;20355;190201,97
50777;2024-10-29;26;20426;86534,26
50778;2024-10-29;54;20520;36718,29
50779;2024-10-29;20;20523;87554,14
50780;2024-10-29;51;20620;14398,39
50781;2024-10-29;24;20659;26607,71
50782;2024-10-29;35;20774;287420,07
50783;2024-10-29;17;20782;481286,58
50784;2024-10-29;35;20793;311650,18
50785;2024-10-29;22;20825;19754,64
50786;2024-10-29;58;20836;314884,93
50787;2024-10-29;47;21083;21547,92
50788;2024-10-30;18;20353;81927,5
50789;2024-10-30;15;20561;76906,56
50790;2024-10-30;21;20566;30331,04
50791;2024-10-30;64;20653;83180,44
50792;2024-10-30;9;20766;13883,61
50793;2024-10-30;13;20770;48460,9
50794;2024-10-30;70;20798;55315,55
50795;2024-10-30;31;20805;333572,28
50796;2024-10-30;72;20810;105697,69
50797;2024-10-30;75;20971;175576,19
50798;2024-10-30;14;21100;29141,22
50799;2024-10-31;26;20151;3804,1
50800;2024-10-31;62;20527;14904,26
50801;2024-10-31;62;20539;44546,91
50802;2024-10-31;62;20553;92022,49
50803;2024-10-31;20;20567;137127,28
50804;2024-10-31;64;20629;5104,95
50805;2024-10-31;13;20721;10388,18
50806;2024-10-31;42;20761;13182,75
50807;2024-10-31;46;20829;389471,31
50808;2024-10-31;50;20875;73505,51
50809;2024-10-31;32;20925;96032,21
50810;2024-11-01;6;20833;140947,37
50811;2024-11-01;57;20856;318460,27
50812;2024-11-01;38;20883;129842,89
50813;2024-11-01;10;20892;19863,19
50814;2024-11-01;71;20901;9320,09
50815;2024-11-01;28;21119;76409,35
50816;2024-11-01;5;21145;50721,98
50817;2024-11-02;53;20243;14592,53
50818;2024-11-02;7;20712;472158,67
50819;2024-11-02;73;20719;131440,34
50820;2024-11-02;40;20809;737055,38
50821;2024-11-02;50;20824;47005,43
50822;2024-11-02;63;20834;34538,4
50823;2024-11-02;49;20850;39916,05
50824;2024-11-02;72;20861;36574,99
50825;2024-11-02;19;20869;20435,87
50826;2024-11-02;14;21138;72329,3
50827;2024-11-03;20;20560;33995,15
50828;2024-11-03;51;20700;35047,38
50829;2024-11-03;8;20730;56046,79
50830;2024-11-03;61;20741;36567,13
50831;2024-11-03;61;20757;15677,25
50832;2024-11-03;35;20868;100864,61
50833;2024-11-03;38;20877;170759,96
50834;2024-11-03;22;20897;59476,41
50835;2024-11-03;70;20957;39675,65
50836;2024-11-03;78;21101;18796,59
50837;2024-11-04;15;20575;142639,12
50838;2024-11-04;20;20623;28235,58
50839;2024-11-04;49;20686;9935,88
50840;2024-11-04;23;20822;606065,63
50841;2024-11-04;6;20870;250388,2
50842;2024-11-04;42;20927;14956,28
50843;2024-11-04;47;21151;75972,94
50844;2024-11-05;53;20395;46349,03
50845;2024-11-05;20;20595;46611,27
50846;2024-11-05;64;20714;60387,95
50847;2024-11-05;73;20716;291060,36
50848;2024-11-05;35;20742;159584,02
50849;2024-11-05;30;20764;26817,58
50850;2024-11-05;16;20768;357266,14
50851;2024-11-05;52;20780;90279,58
50852;2024-11-05;43;20845;15977,12
50853;2024-11-05;2;20859;316870,37
50854;2024-11-05;22;20863;27132,46
50855;2024-11-05;35;20872;175715,52
50856;2024-11-05;79;20876;28984,7
50857;2024-11-05;63;20888;1501,96
50858;2024-11-05;6;20926;313001,89
50859;2024-11-05;5;21187;329,14
50860;2024-11-05;47;21189;69833,78
50861;2024-11-06;74;20418;381376,12
50862;2024-11-06;51;20677;45598,42
50863;2024-11-06;30;20752;27997,58
50864;2024-11-06;1;20893;1823,08
50865;2024-11-06;35;20915;168242,72
50866;2024-11-06;49;20920;65966,81
50867;2024-11-07;60;20264;114057,96
50868;2024-11-07;39;20579;20196,61
50869;2024-11-07;61;20603;3888,77
50870;2024-11-07;48;20626;27950,64
50871;2024-11-07;29;20787;6638,1
50872;2024-11-07;1;20880;10621,15
50873;2024-11-07;37;20896;41910,29
50874;2024-11-07;21;20903;28463,53
50875;2024-11-07;80;20906;230785,71
50876;2024-11-07;6;20917;386064,24
50877;2024-11-07;72;20933;44573,57
50878;2024-11-07;49;20937;67195,03
50879;2024-11-07;78;21075;56919,15
50880;2024-11-07;14;21171;55445,95
50881;2024-11-08;53;20001;16225,98
50882;2024-11-08;74;20366;335822,7
50883;2024-11-08;61;20687;81247,79
50884;2024-11-08;7;20723;697630,97
50885;2024-11-08;51;20812;10411,78
50886;2024-11-08;46;20884;143226,95
50887;2024-11-08;17;20963;324101,15
50888;2024-11-08;80;20968;271529,42
50889;2024-11-08;75;21077;166687,31
50890;2024-11-08;14;21190;41840,05
50891;2024-11-09;60;20032;48060,41
50892;2024-11-09;15;20616;102835,21
50893;2024-11-09;36;20694;143327,34
50894;2024-11-09;35;20961;366963,95
50895;2024-11-09;78;20985;81548,35
50896;2024-11-09;28;21248;57557,18
50897;2024-11-10;11;20123;2176,56
50898;2024-11-10;45;20577;66241,33
50899;2024-11-10;56;20663;2213,21
50900;2024-11-10;68;20817;26976,95
50901;2024-11-10;49;20913;54395,05
50902;2024-11-10;3;20979;17820,77
50903;2024-11-10;71;21224;32194,52
50904;2024-11-11;24;20659;21556,71
50905;2024-11-11;50;20924;84187,21
50906;2024-11-11;73;20981;417568,78
50907;2024-11-11;33;21220;14825,08
50908;2024-11-12;59;20662;47290,76
50909;2024-11-12;67;20815;239521,73
50910;2024-11-12;8;20865;133771,82
50911;2024-11-12;70;20886;39265,83
50912;2024-11-12;8;20900;91358,64
50913;2024-11-12;68;20916;21411,14
50914;2024-11-12;70;20988;25093,85
50915;2024-11-12;1;21005;32096,95
50916;2024-11-12;32;21030;127986,04
50917;2024-11-12;32;21108;118966,72
50918;2024-11-12;5;21187;471,78
50919;2024-11-12;71;21218;20352,61
50920;2024-11-12;5;21256;21753,94
50921;2024-11-13;13;20503;31955,92
50922;2024-11-13;6;20833;76550,17
50923;2024-11-13;17;20997;227821,74
50924;2024-11-13;3;21002;23935,46
50925;2024-11-13;5;21219;23893,26
50926;2024-11-13;33;21272;21995,73
50927;2024-11-13;14;21307;9799,51
50928;2024-11-13;28;21319;50241,97
50929;2024-11-14;60;20058;105317,95
50930;2024-11-14;53;20243;9713,07
50931;2024-11-14;13;20652;25370,94
50932;2024-11-14;13;20770;50038,6
50933;2024-11-14;64;20831;15043,92
50934;2024-11-14;19;20938;121437,61
50935;2024-11-14;2;20939;124622,1
50936;2024-11-14;46;20944;172530,65
50937;2024-11-14;66;20948;52831,65
50938;2024-11-14;63;20955;20238,38
50939;2024-11-14;77;21102;36234,53
50940;2024-11-14;42;21163;96800,5
50941;2024-11-14;78;21182;58766,0
50942;2024-11-14;47;21288;131692,62
50943;2024-11-15;39;20684;26308,95
50944;2024-11-15;48;20690;26328,2
50945;2024-11-15;20;20722;30184,1
50946;2024-11-15;37;20744;29611,19
50947;2024-11-15;68;20785;37906,14
50948;2024-11-15;68;20851;118964,7
50949;2024-11-15;9;20914;9657,76
50950;2024-11-15;8;20921;72002,03
50951;2024-11-15;42;21088;116372,76
50952;2024-11-15;14;21286;63966,83
50953;2024-11-16;39;20579;25275,79
50954;2024-11-16;11;20580;2065,66
50955;2024-11-16;68;20784;36092,5
50956;2024-11-16;30;20946;83057,85
50957;2024-11-16;25;20960;29497,71
50958;2024-11-16;6;20962;197394,07
50959;2024-11-16;46;20974;303247,94
50960;2024-11-16;73;20980;302610,29
50961;2024-11-16;10;21032;122270,94
50962;2024-11-16;71;21276;17625,17
50963;2024-11-17;29;20881;29268,19
50964;2024-11-17;70;20965;63657,73
50965;2024-11-17;9;20973;16759,34
50966;2024-11-17;3;20979;21069,24
50967;2024-11-17;72;21004;20684,35
50968;2024-11-17;50;21010;54357,08
50969;2024-11-17;57;21031;332013,02
50970;2024-11-17;14;21282;48456,42
50971;2024-11-18;20;20729;119065,87
50972;2024-11-18;29;20787;3085,5
50973;2024-11-18;2;20804;176786,39
50974;2024-11-18;7;20823;772448,8
50975;2024-11-18;70;20849;5625,89
50976;2024-11-18;29;20908;58992,28
50977;2024-11-18;64;20912;29266,72
50978;2024-11-18;35;20915;111179,24
50979;2024-11-18;61;20969;66950,82
50980;2024-11-18;63;21050;7297,01
50981;2024-11-18;19;21056;3435,39
50982;2024-11-18;75;21146;48391,82
50983;2024-11-19;10;20999;33079,18
50984;2024-11-19;38;21021;138573,0
50985;2024-11-19;2;21026;287792,24
50986;2024-11-19;78;21096;77611,04
50987;2024-11-19;9;21103;4556,55
50988;2024-11-19;28;21248;41518,97
50989;2024-11-19;28;21364;72080,92
50990;2024-11-19;33;21373;68326,05
50991;2024-11-20;53;20067;95408,36
50992;2024-11-20;20;20695;121802,78
50993;2024-11-20;20;20769;99896,63
50994;2024-11-20;24;20835;23420,05
50995;2024-11-20;52;20890;110047,68
50996;2024-11-20;13;20935;10109,26
50997;2024-11-20;29;20996;49701,87
50998;2024-11-20;23;21003;633051,33
50999;2024-11-20;25;21013;54991,02
51000;2024-11-20;58;21014;242580,1
51001;2024-11-20;23;21016;578017,21
51002;2024-11-20;3;21037;54221,67
51003;2024-11-20;12;21048;26946,32
51004;2024-11-20;71;21366;13169,84
51005;2024-11-21;16;20874;392790,24
51006;2024-11-21;52;20902;93241,99
51007;2024-11-21;2;20939;180475,15
51008;2024-11-21;43;21011;16074,64
51009;2024-11-21;49;21020;67725,5
51010;2024-11-21;10;21051;49329,86
51011;2024-11-21;79;21069;46217,1
51012;2024-11-21;32;21204;87857,99
51013;2024-11-21;33;21330;23750,71
51014;2024-11-22;13;20721;7477,78
51015;2024-11-22;59;20756;36666,43
51016;2024-11-22;59;20777;55918,74
51017;2024-11-22;30;20830;50778,75
51018;2024-11-22;46;21049;205479,24
51019;2024-11-22;22;21076;9114,36
51020;2024-11-22;63;21082;5871,19
51021;2024-11-22;73;21093;423058,24
51022;2024-11-22;69;21127;14570,65
51023;2024-11-23;45;20135;70909,24
51024;2024-11-23;48;20783;19977,46
51025;2024-11-23;35;21054;150746,15
51026;2024-11-23;63;21084;20565,11
51027;2024-11-23;9;21087;21193,47
51028;2024-11-23;77;21196;7537,76
51029;2024-11-23;69;21322;25770,82
51030;2024-11-24;55;20248;12379,33
51031;2024-11-24;45;20577;67502,87
51032;2024-11-24;20;20722;15097,84
51033;2024-11-24;39;20792;13169,44
51034;2024-11-24;16;20895;406840,51
51035;2024-11-24;1;21015;8133,33
51036;2024-11-24;65;21167;36995,91
51037;2024-11-24;27;21214;8640,68
51038;2024-11-25;60;20058;114404,27
51039;2024-11-25;9;20995;57484,25
51040;2024-11-25;43;21043;22800,88
51041;2024-11-25;56;21070;26786,76
51042;2024-11-25;50;21097;40667,31
51043;2024-11-25;27;21227;26588,5
51044;2024-11-25;27;21244;17492,2
51045;2024-11-25;77;21255;18230,06
51046;2024-11-25;47;21438;127272,01
51047;2024-11-26;39;20776;69842,15
51048;2024-11-26;51;20910;47656,84
51049;2024-11-26;16;21027;376104,76
51050;2024-11-26;7;21052;647305,61
51051;2024-11-26;31;21079;521005,74
51052;2024-11-26;22;21107;14796,43
51053;2024-11-26;69;21251;56705,81
51054;2024-11-26;47;21418;57562,96
51055;2024-11-26;28;21424;154655,11
51056;2024-11-26;33;21436;80257,98
51057;2024-11-27;15;20811;79320,93
51058;2024-11-27;44;20932;616186,35
51059;2024-11-27;8;20954;187486,14
51060;2024-11-27;40;21006;700755,0
51061;2024-11-27;3;21058;24246,75
51062;2024-11-27;79;21085;28494,29
51063;2024-11-27;80;21122;464527,52
51064;2024-11-27;76;21131;64804,53
51065;2024-11-27;70;21173;30336,03
51066;2024-11-27;69;21240;53562,82
51067;2024-11-27;75;21242;82188,44
51068;2024-11-28;60;20357;38533,29
51069;2024-11-28;20;20847;75164,37
51070;2024-11-28;4;20952;88114,74
51071;2024-11-28;63;20955;10268,76
51072;2024-11-28;58;21098;133949,97
51073;2024-11-28;57;21106;184992,05
51074;2024-11-28;79;21125;7873,36
51075;2024-11-28;32;21263;42651,23
51076;2024-11-28;77;21312;26232,92
51077;2024-11-29;59;20860;83196,61
51078;2024-11-29;52;20940;88804,84
51079;2024-11-29;24;21053;1415,22
51080;2024-11-29;29;21060;87838,94
51081;2024-11-29;38;21166;101318,14
51082;2024-11-29;32;21239;110165,3
51083;2024-11-29;32;21384;149446,0
51084;2024-11-30;35;20868;83102,75
51085;2024-11-30;64;20912;17685,68
51086;2024-11-30;68;20983;31108,21
51087;2024-11-30;24;21008;43849,45
51088;2024-11-30;24;21018;47166,82
51089;2024-11-30;21;21099;45761,88
51090;2024-11-30;19;21105;53279,7
51091;2024-11-30;3;21132;34865,08
51092;2024-12-01;48;20783;9426,22
51093;2024-12-01;70;20886;33180,12
51094;2024-12-01;46;20944;147245,41
51095;2024-12-01;44;20994;704107,62
51096;2024-12-01;68;21012;69717,34
51097;2024-12-01;52;21059;51749,38
51098;2024-12-01;19;21118;34070,14
51099;2024-12-01;19;21137;39956,86
51100;2024-12-01;58;21144;274644,97
51101;2024-12-01;12;21148;4118,34
51102;2024-12-01;75;21342;89881,07
51103;2024-12-01;78;21417;30633,52
51104;2024-12-02;13;20503;33235,95
51105;2024-12-02;54;20718;28731,87
51106;2024-12-02;30;21000;9706,56
51107;2024-12-02;66;21130;26080,84
51108;2024-12-02;63;21133;34885,65
51109;2024-12-02;1;21162;17679,05
51110;2024-12-02;66;21177;55135,37
51111;2024-12-02;75;21320;228627,29
51112;2024-12-02;32;21398;72165,27
51113;2024-12-02;71;21512;42231,34
51114;2024-12-02;33;21516;37116,48
51115;2024-12-03;26;20409;14739,39
51116;2024-12-03;36;20747;41898,64
51117;2024-12-03;8;20900;61760,54
51118;2024-12-03;3;21110;61304,06
51119;2024-12-03;43;21134;20515,66
51120;2024-12-03;80;21159;337827,76
51121;2024-12-03;72;21184;36972,81
51122;2024-12-03;70;21279;39962,19
51123;2024-12-03;47;21418;75696,58
51124;2024-12-03;33;21448;111245,39
51125;2024-12-03;47;21471;25951,06
51126;2024-12-03;33;21543;65798,53
51127;2024-12-04;26;20570;25956,02
51128;2024-12-04;54;20826;17081,64
51129;2024-12-04;16;20956;399175,1
51130;2024-12-04;65;21092;58516,32
51131;2024-12-04;79;21192;36143,45
51132;2024-12-04;35;21207;438788,74
51133;2024-12-04;1;21257;38279,62
51134;2024-12-04;42;21324;4866,65
51135;2024-12-04;75;21337;165646,52
51136;2024-12-04;32;21442;39089,22
51137;2024-12-04;33;21470;39854,43
51138;2024-12-04;14;21532;7365,82
51139;2024-12-04;47;21564;133871,14
51140;2024-12-05;60;20280;129970,62
51141;2024-12-05;46;20884;95659,02
51142;2024-12-05;45;20958;157967,24
51143;2024-12-05;51;21064;4836,96
51144;2024-12-05;19;21135;124859,57
51145;2024-12-05;38;21136;148234,46
51146;2024-12-05;63;21179;13567,59
51147;2024-12-05;1;21194;30144,57
51148;2024-12-05;46;21195;80802,74
51149;2024-12-05;10;21205;53170,21
51150;2024-12-05;46;21206;188311,94
51151;2024-12-05;46;21209;372440,82
51152;2024-12-05;14;21307;6326,62
51153;2024-12-05;27;21321;31148,12
51154;2024-12-05;75;21336;86003,12
51155;2024-12-05;41;21338;23381,85
51156;2024-12-05;69;21365;21683,86
51157;2024-12-06;45;20351;105988,91
51158;2024-12-06;53;20556;71794,48
51159;2024-12-06;39;20894;51345,78
51160;2024-12-06;39;20909;14709,94
51161;2024-12-06;70;20988;26582,07
51162;2024-12-06;44;21007;427712,06
51163;2024-12-06;44;21094;395609,42
51164;2024-12-06;10;21155;40513,79
51165;2024-12-06;12;21178;12175,94
51166;2024-12-06;65;21197;34983,52
51167;2024-12-06;79;21202;40213,93
51168;2024-12-06;66;21238;50793,71
51169;2024-12-06;5;21492;57981,12
51170;2024-12-06;28;21527;42995,58
51171;2024-12-07;59;20866;34797,13
51172;2024-12-07;68;20916;28849,09
51173;2024-12-07;64;20976;42467,53
51174;2024-12-07;29;21147;28675,82
51175;2024-12-07;44;21157;891897,41
51176;2024-12-07;6;21168;265778,26
51177;2024-12-07;12;21221;42162,18
51178;2024-12-07;27;21390;32512,67
51179;2024-12-07;75;21421;153085,6
51180;2024-12-07;28;21505;143240,6
51181;2024-12-08;11;20840;19303,62
51182;2024-12-08;10;20999;45126,38
51183;2024-12-08;16;21028;833792,55
51184;2024-12-08;24;21038;18495,29
51185;2024-12-08;3;21058;26517,21
51186;2024-12-08;44;21149;366519,01
51187;2024-12-08;17;21169;152236,28
51188;2024-12-08;10;21188;51347,47
51189;2024-12-08;31;21231;154131,12
51190;2024-12-08;69;21311;42755,83
51191;2024-12-08;33;21330;16497,11
51192;2024-12-08;47;21514;332058,29
51193;2024-12-08;71;21582;16071,03
51194;2024-12-08;5;21604;5916,88
51195;2024-12-09;53;20708;34896,88
51196;2024-12-09;18;20816;41546,38
51197;2024-12-09;18;20828;83732,11
51198;2024-12-09;7;21017;385660,07
51199;2024-12-09;67;21024;298459,79
51200;2024-12-09;12;21148;2430,61
51201;2024-12-09;43;21170;2248,24
51202;2024-12-09;50;21216;63849,52
51203;2024-12-09;25;21223;50516,04
51204;2024-12-09;75;21360;19109,88
51205;2024-12-09;33;21633;39117,3
51206;2024-12-10;74;20594;315130,8
51207;2024-12-10;68;21055;46070,71
51208;2024-12-10;51;21160;57453,5
51209;2024-12-10;73;21183;611238,21
51210;2024-12-10;35;21208;254652,43
51211;2024-12-10;79;21261;8585,84
51212;2024-12-11;45;20713;37120,45
51213;2024-12-11;68;21065;28042,56
51214;2024-12-11;70;21153;33175,84
51215;2024-12-11;8;21154;135587,61
51216;2024-12-11;58;21215;122099,22
51217;2024-12-11;35;21246;224674,13
51218;2024-12-11;66;21289;55172,43
51219;2024-12-11;47;21586;81793,39
51220;2024-12-11;71;21589;22460,91
51221;2024-12-11;47;21617;107918,46
51222;2024-12-12;13;20652;13282,14
51223;2024-12-12;39;20930;3054,46
51224;2024-12-12;30;21047;47168,11
51225;2024-12-12;64;21080;8341,15
51226;2024-12-12;77;21196;4936,2
51227;2024-12-12;12;21217;27166,58
51228;2024-12-12;12;21222;12199,98
51229;2024-12-12;32;21263;43575,85
51230;2024-12-12;2;21270;333083,06
51231;2024-12-12;50;21300;48938,49
51232;2024-12-12;75;21395;150959,47
51233;2024-12-12;78;21434;89940,22
51234;2024-12-12;78;21435;75828,86
51235;2024-12-12;41;21485;8584,47
51236;2024-12-12;14;21562;48955,15
51237;2024-12-12;71;21648;28888,22
51238;2024-12-13;48;20931;20455,3
51239;2024-12-13;26;21045;110557,83
51240;2024-12-13;52;21067;91067,92
51241;2024-12-13;16;21104;228282,28
51242;2024-12-13;51;21193;11610,8
51243;2024-12-13;35;21232;395151,01
51244;2024-12-13;70;21277;49425,91
51245;2024-12-13;27;21458;10508,87
51246;2024-12-13;71;21578;15051,96
51247;2024-12-13;47;21579;50580,35
51248;2024-12-14;11;20407;21232,99
51249;2024-12-14;54;21041;38532,59
